,precision,recall,f1-score,support
0,0.2803738317757009,0.2764976958525346,0.27842227378190254,217.0
1,0.4700854700854701,0.497737556561086,0.4835164835164835,442.0
3,0.4100418410041841,0.296969696969697,0.3444639718804921,330.0
4,0.36585365853658536,0.4794520547945205,0.4150197628458498,219.0
accuracy,,,,0.39983443708609273
macro avg,0.3815887003504851,0.3876642510444595,0.380355623006182,1208.0
weighted avg,0.40070749836423664,0.39983443708609273,0.39627016383175667,1208.0
