,precision,recall,f1-score,support
0,0.21639344262295082,0.36666666666666664,0.2721649484536082,180.0
1,0.24489795918367346,0.13138686131386862,0.171021377672209,274.0
2,0.35555555555555557,0.13559322033898305,0.19631901840490798,354.0
3,0.3251231527093596,0.25984251968503935,0.2888402625820569,254.0
4,0.20601851851851852,0.55625,0.30067567567567566,160.0
accuracy,,,,0.24959083469721768
macro avg,0.26959772571801166,0.2899478536009116,0.24580425655769153,1222.0
weighted avg,0.28434023805749964,0.24959083469721768,0.23471359699109884,1222.0
