,precision,recall,f1-score,support
0,0.22486288848263253,0.6833333333333333,0.33837689133425036,180.0
1,0.265625,0.08292682926829269,0.12639405204460966,205.0
2,0.16101694915254236,0.09268292682926829,0.11764705882352941,205.0
3,0.25806451612903225,0.10434782608695652,0.14860681114551083,230.0
4,0.13953488372093023,0.09326424870466321,0.11180124223602485,193.0
5,0.23735408560311283,0.3128205128205128,0.26991150442477874,195.0
accuracy,,,,0.21688741721854304
macro avg,0.21440972051470839,0.22822927950717112,0.18545626000145066,1208.0
weighted avg,0.21565069326454386,0.21688741721854304,0.1815614386142266,1208.0
