,precision,recall,f1-score,support
0,0.933786078098472,0.701530612244898,0.8011653313911143,784.0
4,0.743139407244786,0.9455307262569832,0.8322065150583897,716.0
accuracy,,,,0.818
macro avg,0.838462742671629,0.8235306692509405,0.8166859232247521,1500.0
weighted avg,0.8427840672109792,0.818,0.8159823230616271,1500.0
