,precision,recall,f1-score,support
0,0.4089068825910931,0.3506944444444444,0.3775700934579439,288.0
1,0.2638522427440633,0.3389830508474576,0.29673590504451036,295.0
2,0.2912280701754386,0.2577639751552795,0.27347611202635913,322.0
3,0.2862903225806452,0.2253968253968254,0.2522202486678508,315.0
4,0.31085043988269795,0.37857142857142856,0.3413848631239936,280.0
accuracy,,,,0.30733333333333335
macro avg,0.31222559159478763,0.3102819448830871,0.3082774444641315,1500.0
weighted avg,0.31106440478152225,0.30733333333333335,0.30624915132106484,1500.0
