,precision,recall,f1-score,support
0,0.20727272727272728,0.18506493506493507,0.1955403087478559,308.0
1,0.20526315789473684,0.12420382165605096,0.15476190476190477,314.0
2,0.24705882352941178,0.494949494949495,0.3295964125560538,297.0
3,0.15,0.10135135135135136,0.12096774193548387,296.0
4,0.22083333333333333,0.18596491228070175,0.2019047619047619,285.0
accuracy,,,,0.21733333333333332
macro avg,0.20608560840604184,0.2183069030605068,0.20055422598121203,1500.0
weighted avg,0.20600440144478846,0.21733333333333332,0.20004073098299072,1500.0
