,precision,recall,f1-score,support
0,0.2682291666666667,0.3344155844155844,0.2976878612716763,308.0
1,0.1891891891891892,0.11146496815286625,0.1402805611222445,314.0
2,0.24855491329479767,0.43434343434343436,0.3161764705882353,297.0
3,0.14545454545454545,0.10810810810810811,0.12403100775193798,296.0
4,0.2604166666666667,0.17543859649122806,0.20964360587002095,285.0
accuracy,,,,0.23266666666666666
macro avg,0.22236889625437314,0.23275413830224423,0.21756390132082298,1500.0
weighted avg,0.22207606229455942,0.23266666666666666,0.21740131679753105,1500.0
