,precision,recall,f1-score,support
0,0.4729064039408867,0.39183673469387753,0.42857142857142855,245.0
1,0.5377574370709383,0.556872037914692,0.5471478463329453,422.0
3,0.4389438943894389,0.4208860759493671,0.4297253634894992,316.0
4,0.32270916334661354,0.38388625592417064,0.35064935064935066,211.0
accuracy,,,,0.4564489112227806
macro avg,0.4430792246869693,0.4383702761205268,0.4390234972608059,1194.0
weighted avg,0.46029615703739646,0.4564489112227806,0.4570155938041856,1194.0
