,precision,recall,f1-score,support
0,0.26455026455026454,0.5714285714285714,0.3616636528028933,175.0
1,0.297029702970297,0.15384615384615385,0.20270270270270271,195.0
2,0.3532934131736527,0.502127659574468,0.4147627416520211,235.0
3,0.21818181818181817,0.05429864253393665,0.08695652173913043,221.0
4,0.21428571428571427,0.08866995073891626,0.1254355400696864,203.0
5,0.28185328185328185,0.4010989010989011,0.3310657596371882,182.0
accuracy,,,,0.2898431048720066
macro avg,0.2715323658358381,0.2952449798701579,0.25376448643393706,1211.0
weighted avg,0.27271388900643406,0.2898431048720066,0.25204144074997586,1211.0
