,precision,recall,f1-score,support
0,0.24198250728862974,0.5684931506849316,0.3394683026584867,146.0
1,0.3137254901960784,0.17843866171003717,0.22748815165876776,269.0
2,0.4553191489361702,0.28083989501312334,0.3474025974025974,381.0
3,0.3275862068965517,0.15261044176706828,0.20821917808219179,249.0
4,0.3462603878116344,0.7668711656441718,0.4770992366412214,163.0
accuracy,,,,0.33195364238410596
macro avg,0.33697474822581286,0.38945066296386643,0.319935493288653,1208.0
weighted avg,0.3569599399024037,0.33195364238410596,0.3085520078722864,1208.0
