,precision,recall,f1-score,support
0,0.4322916666666667,0.27483443708609273,0.3360323886639676,302.0
1,0.24376731301939059,0.29333333333333333,0.26626323751891073,300.0
2,0.22294372294372294,0.34563758389261745,0.2710526315789474,298.0
3,0.21933085501858737,0.19932432432432431,0.2088495575221239,296.0
4,0.2916666666666667,0.20723684210526316,0.2423076923076923,304.0
accuracy,,,,0.264
macro avg,0.28200004486300684,0.2640733041483262,0.26490110151832835,1500.0
weighted avg,0.28247207095236565,0.264,0.2650769628872032,1500.0
