,precision,recall,f1-score,support
0,0.19584569732937684,0.22916666666666666,0.2112,288.0
1,0.19572953736654805,0.3728813559322034,0.25670945157526254,295.0
2,0.2262295081967213,0.21428571428571427,0.22009569377990432,322.0
3,0.19333333333333333,0.09206349206349207,0.12473118279569892,315.0
4,0.1917808219178082,0.1,0.13145539906103287,280.0
accuracy,,,,0.20133333333333334
macro avg,0.20058377962875756,0.2016794457896153,0.18883834544237973,1500.0
weighted avg,0.2010588707535485,0.20133333333333334,0.18901569061971066,1500.0
