,precision,recall,f1-score,support
0,0.3096774193548387,0.40336134453781514,0.35036496350364965,119.0
1,0.24719101123595505,0.16296296296296298,0.19642857142857145,135.0
2,0.2553191489361702,0.1951219512195122,0.22119815668202766,123.0
3,0.1746031746031746,0.21568627450980393,0.19298245614035087,102.0
4,0.35294117647058826,0.39669421487603307,0.3735408560311284,121.0
accuracy,,,,0.2733333333333333
macro avg,0.2679463861201454,0.2747653496212255,0.2669030007571456,600.0
weighted avg,0.27023676816948944,0.2733333333333333,0.26716885862960527,600.0
