,precision,recall,f1-score,support
0,0.7289156626506024,0.7831715210355987,0.7550702028081123,309.0
4,0.75,0.6907216494845361,0.7191413237924865,291.0
accuracy,,,,0.7383333333333333
macro avg,0.7394578313253012,0.7369465852600674,0.7371057633002994,600.0
weighted avg,0.7391415662650602,0.7383333333333333,0.7376446964855338,600.0
