,precision,recall,f1-score,support
0,0.6293622141997594,0.7105978260869565,0.6675175494575623,736.0
4,0.6816143497757847,0.5968586387434555,0.636427076064201,764.0
accuracy,,,,0.6526666666666666
macro avg,0.6554882819877721,0.6537282324152061,0.6519723127608816,1500.0
weighted avg,0.6559759685864817,0.6526666666666666,0.6516821350092104,1500.0
