,precision,recall,f1-score,support
0,0.19602977667493796,0.4817073170731707,0.2786596119929453,164.0
1,0.25833333333333336,0.11071428571428571,0.155,280.0
2,0.25,0.021505376344086023,0.039603960396039604,372.0
3,0.23076923076923078,0.16049382716049382,0.18932038834951456,243.0
4,0.23408624229979466,0.75,0.3568075117370892,152.0
accuracy,,,,0.22378199834847234
macro avg,0.23384371661545936,0.3048841612584073,0.2038782944951177,1211.0
weighted avg,0.23876155954955824,0.22378199834847234,0.16851564474577982,1211.0
