,precision,recall,f1-score,support
0,0.8372093023255814,0.8894668400520156,0.862547288776797,769.0
4,0.8755490483162518,0.8180574555403557,0.8458274398868458,731.0
accuracy,,,,0.8546666666666667
macro avg,0.8563791753209167,0.8537621477961856,0.8541873643318214,1500.0
weighted avg,0.855893538538368,0.8546666666666667,0.8543991490844275,1500.0
