,precision,recall,f1-score,support
0,0.40669856459330145,0.36767597325992923,0.3862040479140851,2543.0
1,0.1779964221824687,0.13848295059151008,0.15577299412915854,1437.0
2,0.20618153364632238,0.4044512663085188,0.2731277533039647,1303.0
3,0.22197802197802197,0.20254010695187166,0.21181405103110804,1496.0
4,0.3305351521511018,0.25557809330628806,0.2882635552505148,2465.0
accuracy,,,,0.28061445261791435
macro avg,0.2686779389102433,0.2737456780836236,0.2630364803257662,9244.0
weighted avg,0.29267829053545197,0.28061445261791435,0.2801051095845134,9244.0
