,precision,recall,f1-score,support
0,0.17216117216117216,0.18503937007874016,0.17836812144212522,254.0
1,0.1547085201793722,0.39655172413793105,0.22258064516129034,174.0
2,0.18181818181818182,0.012145748987854251,0.022770398481973434,494.0
3,0.1218568665377176,0.43448275862068964,0.19033232628398794,145.0
4,0.37662337662337664,0.20092378752886836,0.2620481927710844,433.0
accuracy,,,,0.18133333333333335
macro avg,0.20143362346396407,0.24582867787081666,0.17521993682809225,1500.0
weighted avg,0.22747571318948098,0.18133333333333335,0.15756544449034465,1500.0
