,precision,recall,f1-score,support
0,0.2222222222222222,0.17532467532467533,0.19600725952813067,308.0
1,0.21910112359550563,0.2484076433121019,0.23283582089552238,314.0
2,0.1896551724137931,0.14814814814814814,0.166351606805293,297.0
3,0.2112676056338028,0.2533783783783784,0.2304147465437788,296.0
4,0.16878980891719744,0.18596491228070175,0.17696160267111852,285.0
accuracy,,,,0.20266666666666666
macro avg,0.20220718655650421,0.2022447514888011,0.20051420728876868,1500.0
weighted avg,0.20280672684622444,0.20266666666666666,0.20101595510350503,1500.0
