,precision,recall,f1-score,support
0,0.26392961876832843,0.2922077922077922,0.2773497688751926,308.0
1,0.20855614973262032,0.12420382165605096,0.15568862275449102,314.0
2,0.24944812362030905,0.38047138047138046,0.30133333333333334,297.0
3,0.21122112211221122,0.21621621621621623,0.21368948247078465,296.0
4,0.23148148148148148,0.17543859649122806,0.1996007984031936,285.0
accuracy,,,,0.23733333333333334
macro avg,0.2329272991429901,0.2377075614085336,0.22953240116739906,1500.0
weighted avg,0.2329044804529043,0.23733333333333334,0.22929618047648795,1500.0
