,precision,recall,f1-score,support
0,0.9663865546218487,0.9349593495934959,0.9504132231404958,369.0
4,0.9393939393939394,0.96875,0.9538461538461539,384.0
accuracy,,,,0.952191235059761
macro avg,0.9528902470078942,0.951854674796748,0.9521296884933248,753.0
weighted avg,0.9526213962586121,0.952191235059761,0.9521638810302339,753.0
