,precision,recall,f1-score,support
0,0.7013333333333334,0.7088948787061995,0.7050938337801609,742.0
4,0.712,0.7044854881266491,0.7082228116710876,758.0
accuracy,,,,0.7066666666666667
macro avg,0.7066666666666667,0.7066901834164243,0.7066583227256242,1500.0
weighted avg,0.7067235555555557,0.7066666666666667,0.7066750106077091,1500.0
