,precision,recall,f1-score,support
0,0.2518248175182482,0.25650557620817843,0.2541436464088398,269.0
1,0.3068181818181818,0.24324324324324326,0.271356783919598,333.0
2,0.2463768115942029,0.3279742765273312,0.28137931034482755,311.0
3,0.2777777777777778,0.1779935275080906,0.21696252465483234,309.0
4,0.3,0.3776978417266187,0.33439490445859876,278.0
accuracy,,,,0.27466666666666667
macro avg,0.27655951774168214,0.27668289304269245,0.2716474339573393,1500.0
weighted avg,0.2771785681313292,0.27466666666666667,0.2708257460028527,1500.0
