,precision,recall,f1-score,support
0,0.5641399416909622,0.5215633423180593,0.5420168067226891,742.0
4,0.5638820638820639,0.6055408970976254,0.5839694656488551,758.0
accuracy,,,,0.564
macro avg,0.5640110027865131,0.5635521197078424,0.5629931361857721,1500.0
weighted avg,0.5640096274381988,0.5640000000000001,0.563216883700045,1500.0
