,precision,recall,f1-score,support
0,0.8010471204188482,0.7948051948051948,0.7979139504563233,385.0
4,0.7835616438356164,0.7900552486187845,0.7867950481430537,362.0
accuracy,,,,0.7925033467202142
macro avg,0.7923043821272323,0.7924302217119896,0.7923544992996885,747.0
weighted avg,0.7925735695177372,0.7925033467202142,0.792525673833293,747.0
