,precision,recall,f1-score,support
0,0.35405405405405405,0.4337748344370861,0.3898809523809524,302.0
1,0.2914285714285714,0.17,0.21473684210526317,300.0
2,0.2420749279538905,0.28187919463087246,0.26046511627906976,298.0
3,0.20866141732283464,0.17905405405405406,0.19272727272727272,296.0
4,0.3192090395480226,0.3717105263157895,0.3434650455927052,304.0
accuracy,,,,0.288
macro avg,0.2830856020614746,0.28728372188756046,0.28025504581705263,1500.0
weighted avg,0.2835297012222087,0.288,0.2808295676594963,1500.0
