,precision,recall,f1-score,support
0,0.47723935389133626,0.44157608695652173,0.45871559633027525,736.0
4,0.4981684981684982,0.5340314136125655,0.5154769425142135,764.0
accuracy,,,,0.4886666666666667
macro avg,0.4877039260299172,0.4878037502845436,0.4870962694222444,1500.0
weighted avg,0.4878992647098374,0.4886666666666667,0.4876260419866278,1500.0
