,precision,recall,f1-score,support
0,0.2454728370221328,0.5754716981132075,0.3441466854724965,212.0
1,0.4,0.017467248908296942,0.03347280334728033,458.0
2,0.3076923076923077,0.1452513966480447,0.19734345351043645,358.0
3,0.23458445040214476,0.6272401433691757,0.3414634146341463,279.0
4,0.10294117647058823,0.03626943005181347,0.05363984674329502,193.0
accuracy,,,,0.24266666666666667
macro avg,0.2581381543174347,0.2803399834181076,0.19401324074153092,1500.0
weighted avg,0.2871405308823735,0.24266666666666667,0.17637292047622843,1500.0
