,precision,recall,f1-score,support
0,0.2972972972972973,0.3492063492063492,0.32116788321167883,63.0
1,0.3333333333333333,0.379746835443038,0.35502958579881655,79.0
3,0.4027777777777778,0.2871287128712871,0.3352601156069364,101.0
4,0.328125,0.3684210526315789,0.34710743801652894,57.0
accuracy,,,,0.34
macro avg,0.34038335210210213,0.3461257375380633,0.3396412556584902,300.0
weighted avg,0.3481558120620621,0.34,0.33975769854561666,300.0
