,precision,recall,f1-score,support
0,0.26785714285714285,0.3629032258064516,0.30821917808219174,248.0
1,0.3076923076923077,0.12009237875288684,0.17275747508305647,433.0
2,0.2612244897959184,0.187683284457478,0.21843003412969283,341.0
3,0.23478260869565218,0.3385579937304075,0.2772785622593068,319.0
4,0.16551724137931034,0.3018867924528302,0.21380846325167038,159.0
accuracy,,,,0.24133333333333334
macro avg,0.2474147580840663,0.2622247350400108,0.23809874256118366,1500.0
weighted avg,0.2599665234886482,0.24133333333333334,0.23211626102087113,1500.0
