,precision,recall,f1-score,support
0,0.7415730337078652,0.7576530612244898,0.7495268138801262,784.0
4,0.7281831187410587,0.7108938547486033,0.719434628975265,716.0
accuracy,,,,0.7353333333333333
macro avg,0.734878076224462,0.7342734579865466,0.7344807214276956,1500.0
weighted avg,0.7351815809637094,0.7353333333333333,0.7351628109522059,1500.0
