,precision,recall,f1-score,support
0,0.6858108108108109,0.66996699669967,0.67779632721202,303.0
4,0.6710526315789473,0.6868686868686869,0.6788685524126457,297.0
accuracy,,,,0.6783333333333333
macro avg,0.6784317211948792,0.6784178417841784,0.6783324398123328,600.0
weighted avg,0.6785055120910384,0.6783333333333333,0.6783270786863297,600.0
