,precision,recall,f1-score,support
0,0.37438423645320196,0.5650557620817844,0.45037037037037037,269.0
1,0.35968379446640314,0.2732732732732733,0.310580204778157,333.0
2,0.29533678756476683,0.1832797427652733,0.2261904761904762,311.0
3,0.327683615819209,0.37540453074433655,0.34992458521870284,309.0
4,0.36394557823129253,0.38489208633093525,0.3741258741258741,278.0
accuracy,,,,0.3486666666666667
macro avg,0.34420680250697466,0.35638107903912053,0.34223830213671613,1500.0
weighted avg,0.34317660808820066,0.3486666666666667,0.3380345105037108,1500.0
