,precision,recall,f1-score,support
0.0,0.11271133375078271,0.23529411764705882,0.15241320914479253,765.0
1.0,0.228035538005923,0.13766388557806913,0.17168338907469347,1678.0
2.0,0.6815466834328827,0.44969923252437255,0.5418645338665334,4821.0
3.0,0.19584171696847752,0.19796610169491524,0.19689817936614967,1475.0
4.0,0.13710499490316005,0.5326732673267327,0.21807863802188895,505.0
accuracy,,,,0.3396797922977066
macro avg,0.2710480534122452,0.3106593209542297,0.2561875898948116,9244.0
weighted avg,0.4449057679443763,0.3396797922977066,0.36970621769794293,9244.0
