,precision,recall,f1-score,support
0,0.3007299270072993,0.08190854870775348,0.12875,2515.0
1,0.1749528005034613,0.19225449515905949,0.18319604612850085,1446.0
2,0.16869300911854104,0.42923433874709976,0.24219943268601352,1293.0
3,0.17481203007518797,0.12934631432545202,0.14868105515587532,1438.0
4,0.3302752293577982,0.3385579937304075,0.3343653250773994,2552.0
accuracy,,,,0.22598442232799654
macro avg,0.22989259921245755,0.23426033813395444,0.20743837180955782,9244.0
weighted avg,0.2511553073681153,0.22598442232799654,0.21300035331853093,9244.0
