,precision,recall,f1-score,support
0,0.3224852071005917,0.3784722222222222,0.34824281150159747,288.0
1,0.25,0.2152777777777778,0.23134328358208955,288.0
2,0.28607594936708863,0.3656957928802589,0.3210227272727273,309.0
3,0.24390243902439024,0.22580645161290322,0.23450586264656617,310.0
4,0.31896551724137934,0.24262295081967214,0.2756052141527002,305.0
accuracy,,,,0.2853333333333333
macro avg,0.28428582254669,0.28557503906256687,0.28214397983113615,1500.0
weighted avg,0.28411163123705496,0.2853333333333333,0.2819154838989224,1500.0
