,precision,recall,f1-score,support
0,0.5804878048780487,0.485054347826087,0.5284974093264249,736.0
4,0.5717514124293785,0.662303664921466,0.613705275924803,764.0
accuracy,,,,0.5753333333333334
macro avg,0.5761196086537137,0.5736790063737764,0.571101342625614,1500.0
weighted avg,0.5760380689908594,0.5753333333333334,0.5718966160471989,1500.0
