,precision,recall,f1-score,support
0,0.23809523809523808,0.21008403361344538,0.22321428571428573,119.0
1,0.25,0.1259259259259259,0.16748768472906403,135.0
2,0.2777777777777778,0.4878048780487805,0.3539823008849558,123.0
3,0.15625,0.14705882352941177,0.15151515151515152,102.0
4,0.23478260869565218,0.2231404958677686,0.2288135593220339,121.0
accuracy,,,,0.24
macro avg,0.23138112491373358,0.23880283139706643,0.22500259643309817,600.0
weighted avg,0.2343269927536232,0.24,0.22642357763297458,600.0
