,precision,recall,f1-score,support
0,0.6838709677419355,0.6892067620286085,0.6865284974093264,769.0
4,0.670344827586207,0.66484268125855,0.6675824175824175,731.0
accuracy,,,,0.6773333333333333
macro avg,0.6771078976640712,0.6770247216435792,0.677055457495872,1500.0
weighted avg,0.6772792287727104,0.6773333333333333,0.6772954411736796,1500.0
