,precision,recall,f1-score,support
0,0.8303464755077659,0.8864795918367347,0.8574953732264035,784.0
4,0.8657616892911011,0.8016759776536313,0.8324873096446701,716.0
accuracy,,,,0.846
macro avg,0.8480540823994335,0.844077784745183,0.8449913414355368,1500.0
weighted avg,0.847251337553678,0.846,0.8455581908767226,1500.0
