,precision,recall,f1-score,support
0,0.2840466926070039,0.2534722222222222,0.26788990825688075,288.0
1,0.1962025316455696,0.21016949152542372,0.20294599018003273,295.0
2,0.2608695652173913,0.33540372670807456,0.29347826086956524,322.0
3,0.19689119170984457,0.12063492063492064,0.14960629921259844,315.0
4,0.2625,0.3,0.28,280.0
accuracy,,,,0.24333333333333335
macro avg,0.2401019962359619,0.24393607221812824,0.23878409170381545,1500.0
weighted avg,0.23947061312990744,0.24333333333333335,0.2380315632887066,1500.0
