,precision,recall,f1-score,support
0,0.2894736842105263,0.5188679245283019,0.37162162162162166,212.0
1,0.35106382978723405,0.1456953642384106,0.2059282371294852,453.0
2,0.3202247191011236,0.16332378223495703,0.21631878557874762,349.0
3,0.2603938730853392,0.37898089171974525,0.30869001297016857,314.0
4,0.1414141414141414,0.2441860465116279,0.1791044776119403,172.0
accuracy,,,,0.26266666666666666
macro avg,0.2725140495196729,0.2902108018466085,0.2563326269823927,1500.0
weighted avg,0.2921637809230464,0.26266666666666666,0.25019944372820674,1500.0
