,precision,recall,f1-score,support
0,0.5712187958883994,0.5242587601078167,0.5467322557976106,742.0
4,0.568986568986569,0.6147757255936676,0.590995561192137,758.0
accuracy,,,,0.57
macro avg,0.5701026824374842,0.5695172428507421,0.5688639084948739,1500.0
weighted avg,0.5700907772273411,0.57,0.569099979456978,1500.0
