,precision,recall,f1-score,support
0,0.2617283950617284,0.6503067484662577,0.3732394366197183,163.0
1,0.2962962962962963,0.21212121212121213,0.24724061810154527,264.0
2,0.4095238095238095,0.11497326203208556,0.17954070981210857,374.0
3,0.26900584795321636,0.17898832684824903,0.21495327102803738,257.0
4,0.32098765432098764,0.7647058823529411,0.45217391304347826,136.0
accuracy,,,,0.29731993299832493
macro avg,0.31150840063120766,0.38421908636414914,0.29342958972097755,1194.0
weighted avg,0.32398214345964793,0.29731993299832493,0.2596284921655522,1194.0
