,precision,recall,f1-score,support
0,0.2,0.12698412698412698,0.1553398058252427,63.0
1,0.2654320987654321,0.5443037974683544,0.35684647302904565,79.0
3,0.35714285714285715,0.09900990099009901,0.15503875968992248,101.0
4,0.22857142857142856,0.2807017543859649,0.25196850393700787,57.0
accuracy,,,,0.25666666666666665
macro avg,0.2627865961199295,0.2627498949571363,0.2297983856203047,300.0
weighted avg,0.27556378600823045,0.25666666666666665,0.22666132863125502,300.0
