,precision,recall,f1-score,support
0,0.2532467532467532,0.30708661417322836,0.2775800711743772,254.0
1,0.19672131147540983,0.3448275862068966,0.2505219206680585,174.0
2,0.46464646464646464,0.2793522267206478,0.34892541087231355,494.0
3,0.14695340501792115,0.2827586206896552,0.19339622641509432,145.0
4,0.4340836012861736,0.3117782909930716,0.36290322580645157,433.0
accuracy,,,,0.30133333333333334
macro avg,0.29913030713454447,0.3051606677566999,0.28666537098725897,1500.0
weighted avg,0.3582373200941746,0.30133333333333334,0.31442990323322606,1500.0
