,precision,recall,f1-score,support
0,0.2976588628762542,0.3588709677419355,0.3254113345521024,248.0
1,0.41914191419141916,0.29330254041570436,0.34510869565217384,433.0
2,0.28525641025641024,0.26099706744868034,0.2725880551301684,341.0
3,0.29253731343283584,0.3072100313479624,0.29969418960244654,319.0
4,0.1952191235059761,0.3081761006289308,0.23902439024390243,159.0
accuracy,,,,0.30133333333333334
macro avg,0.29796272485257913,0.3057113415166427,0.29636533303615875,1500.0
weighted avg,0.31795968423877086,0.30133333333333334,0.30446261834510735,1500.0
