,precision,recall,f1-score,support
0,0.6416893732970027,0.6213720316622692,0.631367292225201,758.0
4,0.6253263707571801,0.6455525606469003,0.6352785145888594,742.0
accuracy,,,,0.6333333333333333
macro avg,0.6335078720270915,0.6334622961545847,0.6333229034070302,1500.0
weighted avg,0.6335951413739705,0.6333333333333333,0.633302043554424,1500.0
