,precision,recall,f1-score,support
0,0.30864197530864196,0.21008403361344538,0.25,119.0
1,0.25190839694656486,0.25984251968503935,0.25581395348837205,127.0
2,0.27976190476190477,0.34558823529411764,0.3092105263157895,136.0
3,0.21311475409836064,0.11403508771929824,0.14857142857142858,114.0
4,0.23270440251572327,0.3557692307692308,0.2813688212927757,104.0
accuracy,,,,0.25833333333333336
macro avg,0.25722628672623904,0.2570638214162263,0.2489929459336732,600.0
weighted avg,0.25877453391734917,0.25833333333333336,0.2508175065726036,600.0
