,precision,recall,f1-score,support
0,0.27941176470588236,0.31932773109243695,0.2980392156862745,119.0
1,0.28,0.25925925925925924,0.2692307692307692,135.0
2,0.2972972972972973,0.17886178861788618,0.22335025380710657,123.0
3,0.2014388489208633,0.27450980392156865,0.2323651452282158,102.0
4,0.30158730158730157,0.3140495867768595,0.3076923076923077,121.0
accuracy,,,,0.2683333333333333
macro avg,0.2719470425022689,0.26920163393360214,0.2661355383289348,600.0
weighted avg,0.27442732274926523,0.2683333333333333,0.2670281929585698,600.0
