,precision,recall,f1-score,support
0,0.20842572062084258,0.3263888888888889,0.2543978349120433,288.0
1,0.176056338028169,0.08680555555555555,0.11627906976744186,288.0
2,0.19298245614035087,0.24919093851132687,0.2175141242937853,309.0
3,0.1888111888111888,0.08709677419354839,0.11920529801324503,310.0
4,0.21095890410958903,0.25245901639344265,0.2298507462686567,305.0
accuracy,,,,0.2
macro avg,0.19544692154202806,0.20038823470855247,0.18744941465103446,1500.0
weighted avg,0.19549089741545128,0.2,0.18734995530034507,1500.0
