,precision,recall,f1-score,support
0,0.16666666666666666,0.06614785992217899,0.09470752089136489,257.0
1,0.15072463768115943,0.3151515151515151,0.20392156862745098,165.0
2,0.21052631578947367,0.0078125,0.015065913370998116,512.0
3,0.10919540229885058,0.3825503355704698,0.1698956780923994,149.0
4,0.365234375,0.44844124700239807,0.4025834230355221,417.0
accuracy,,,,0.21133333333333335
macro avg,0.20046947948723007,0.24402069152931238,0.17723482080354708,1500.0
weighted avg,0.22937681436830926,0.21133333333333335,0.17259492185342762,1500.0
