,precision,recall,f1-score,support
0,0.16666666666666666,0.20146520146520147,0.1824212271973466,273.0
1,0.18067226890756302,0.29152542372881357,0.2230869001297017,295.0
2,0.23943661971830985,0.15838509316770186,0.19065420560747665,322.0
3,0.20967741935483872,0.17105263157894737,0.18840579710144928,304.0
4,0.2317596566523605,0.17647058823529413,0.20037105751391465,306.0
accuracy,,,,0.19866666666666666
macro avg,0.20564252625994778,0.1997797876351917,0.19698783750997775,1500.0
weighted avg,0.20703820086434677,0.19866666666666666,0.19706079379122904,1500.0
