,precision,recall,f1-score,support
0,0.5094043887147336,0.44157608695652173,0.47307132459970885,736.0
4,0.5232018561484919,0.5903141361256544,0.5547355473554736,764.0
accuracy,,,,0.5173333333333333
macro avg,0.5163031224316128,0.515945111541088,0.5139034359775912,1500.0
weighted avg,0.5164318987943278,0.5173333333333333,0.5146656353899783,1500.0
