,precision,recall,f1-score,support
0,0.2546583850931677,0.15953307392996108,0.19617224880382775,257.0
1,0.12446351931330472,0.17575757575757575,0.14572864321608042,165.0
2,0.22580645161290322,0.013671875,0.02578268876611418,512.0
3,0.13442622950819672,0.5503355704697986,0.21607378129117258,149.0
4,0.410752688172043,0.4580335731414868,0.4331065759637188,417.0
accuracy,,,,0.23333333333333334
macro avg,0.23002145473992308,0.27146633365976447,0.20337278760818273,1500.0
weighted avg,0.2619399786972727,0.23333333333333334,0.20030844420716196,1500.0
