,precision,recall,f1-score,support
0,0.2175925925925926,0.44339622641509435,0.2919254658385093,212.0
1,0.3333333333333333,0.0684326710816777,0.11355311355311355,453.0
2,0.14285714285714285,0.008595988538681949,0.016216216216216214,349.0
3,0.24642857142857144,0.6592356687898089,0.3587521663778163,314.0
4,0.14035087719298245,0.09302325581395349,0.11188811188811187,172.0
accuracy,,,,0.234
macro avg,0.21611250348092453,0.25453676212784326,0.17846701477475344,1500.0
weighted avg,0.23233712986169128,0.234,0.16725343609611562,1500.0
