,precision,recall,f1-score,support
0,0.25,0.17898832684824903,0.20861678004535147,257.0
1,0.25,0.03636363636363636,0.06349206349206349,165.0
2,0.26582278481012656,0.041015625,0.07106598984771574,512.0
3,0.10758620689655173,0.5234899328859061,0.17848970251716248,149.0
4,0.38934426229508196,0.4556354916067146,0.4198895027624309,417.0
accuracy,,,,0.22733333333333333
macro avg,0.25255065080035205,0.2470986025409012,0.1883108077329448,1500.0
weighted avg,0.2799921120182801,0.22733333333333333,0.20144358538457813,1500.0
