,precision,recall,f1-score,support
0,0.3888888888888889,0.3620689655172414,0.375,58.0
1,0.3076923076923077,0.1875,0.23300970873786409,64.0
2,0.3108108108108108,0.39655172413793105,0.3484848484848485,58.0
3,0.3170731707317073,0.23214285714285715,0.26804123711340205,56.0
4,0.21739130434782608,0.3125,0.2564102564102564,64.0
accuracy,,,,0.2966666666666667
macro avg,0.30837129649430817,0.2981527093596059,0.2961892101492742,300.0
weighted avg,0.30648010438042256,0.2966666666666667,0.2943176941998381,300.0
