,precision,recall,f1-score,support
0,0.32038834951456313,0.2727272727272727,0.2946428571428571,121.0
1,0.25,0.14285714285714285,0.18181818181818182,119.0
2,0.25,0.20863309352517986,0.22745098039215686,139.0
3,0.14634146341463414,0.17307692307692307,0.15859030837004406,104.0
4,0.29473684210526313,0.47863247863247865,0.3648208469055374,117.0
accuracy,,,,0.255
macro avg,0.2522933310068921,0.25518538216379943,0.2454646349257555,600.0
weighted avg,0.2549511883544998,0.255,0.24680211130598598,600.0
