,precision,recall,f1-score,support
0,0.33217993079584773,0.35687732342007433,0.34408602150537637,269.0
1,0.34317343173431736,0.27927927927927926,0.3079470198675497,333.0
2,0.27181208053691275,0.2604501607717042,0.2660098522167488,311.0
3,0.30223880597014924,0.2621359223300971,0.2807625649913345,309.0
4,0.32085561497326204,0.4316546762589928,0.36809815950920244,278.0
accuracy,,,,0.314
macro avg,0.3140519728020978,0.3180794724120295,0.31338072361804237,1500.0
weighted avg,0.31383757547062235,0.314,0.3112809882440865,1500.0
