,precision,recall,f1-score,support
0,0.2185089974293059,0.33073929961089493,0.2631578947368421,257.0
1,0.15384615384615385,0.20606060606060606,0.1761658031088083,165.0
2,0.4574898785425101,0.220703125,0.2977602108036891,512.0
3,0.13360323886639677,0.2214765100671141,0.16666666666666669,149.0
4,0.4671717171717172,0.44364508393285373,0.45510455104551045,417.0
accuracy,,,,0.3
macro avg,0.2861239971712167,0.2845249249342937,0.27177102527230335,1500.0
weighted avg,0.3536624894596075,0.3,0.3091760636740812,1500.0
