,precision,recall,f1-score,support
0,0.2702702702702703,0.5660377358490566,0.3658536585365854,212.0
1,0.4666666666666667,0.015283842794759825,0.029598308668076112,458.0
2,0.3333333333333333,0.0893854748603352,0.14096916299559473,358.0
3,0.23142509135200975,0.6810035842293907,0.3454545454545455,279.0
4,0.14516129032258066,0.09326424870466321,0.11356466876971609,193.0
accuracy,,,,0.24466666666666667
macro avg,0.2893713303889721,0.28899497728764106,0.19908806888490357,1500.0
weighted avg,0.32196512898895513,0.24466666666666667,0.17325584039102088,1500.0
