,precision,recall,f1-score,support
0,0.3164179104477612,0.3940520446096654,0.3509933774834437,269.0
1,0.32967032967032966,0.18018018018018017,0.23300970873786409,333.0
2,0.23908045977011494,0.33440514469453375,0.27882037533512066,311.0
3,0.2689075630252101,0.10355987055016182,0.14953271028037382,309.0
4,0.2937062937062937,0.45323741007194246,0.3564356435643564,278.0
accuracy,,,,0.2853333333333333
macro avg,0.2895565113239419,0.2930869300212967,0.27375836308023177,1500.0
weighted avg,0.2893289648695419,0.2853333333333333,0.2693448697796695,1500.0
